origin_name,verify_name,url
951 纳吉姆·扎费尔号导弹护卫舰,<em>纳吉姆·扎费尔号护卫舰</em>,/item/%E7%BA%B3%E5%90%89%E5%A7%86%C2%B7%E6%89%8E%E8%B4%B9%E5%B0%94%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
251 佐勒菲卡尔(Zulfiquar)号护卫舰,<em>佐勒菲卡尔号护卫舰</em>,/item/%E4%BD%90%E5%8B%92%E8%8F%B2%E5%8D%A1%E5%B0%94%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
252 沙姆谢尔(Shamsheer)号护卫舰,<em>沙姆谢尔号护卫舰</em>,/item/%E6%B2%99%E5%A7%86%E8%B0%A2%E5%B0%94%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
062型(上海级)高速护卫艇 ,<em>062型护卫艇</em>,/item/062%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%89%87
254 阿斯雷特（Aslat）号护卫舰,<em>阿斯雷特号护卫舰</em>,/item/%E9%98%BF%E6%96%AF%E9%9B%B7%E7%89%B9%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
海上防卫艇,611号护卫,https://baike.baidu.com/item/611%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%89%87/6178693
烟台舰(538),<em>烟台号</em>,https://baike.baidu.com/item/%E7%83%9F%E5%8F%B0%E5%8F%B7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/1166171
F-22P级护卫舰,<em>F-22P型护卫舰</em>,https://baike.baidu.com/item/F-22P%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/13385961
柳州号护卫舰（573）,<em>柳州号护卫舰</em>,https://baike.baidu.com/item/%E6%9F%B3%E5%B7%9E%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/4132083
“筑后”级导弹护卫舰,<em>筑后级导弹护卫舰</em>,/item/%E7%AD%91%E5%90%8E%E7%BA%A7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0
潍坊舰(550) ,<em>潍坊</em>,https://baike.baidu.com/item/%E6%BD%8D%E5%9D%8A%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/2236526
“新港” (Newport)级两栖人员登陆舰/坦克登陆舰,<em>新港级坦克登陆舰</em>,https://baike.baidu.com/item/%E6%96%B0%E6%B8%AF%E7%BA%A7%E5%9D%A6%E5%85%8B%E7%99%BB%E9%99%86%E8%88%B0/10545777
071型船坞登陆舰,071型船坞登陆舰,https://baike.baidu.com/item/071%E5%9E%8B%E8%88%B9%E5%9D%9E%E7%99%BB%E9%99%86%E8%88%B0
“闪电”(Foudre)(TCD90型)级船坞登陆舰,“,https://baike.baidu.com/item/%E2%80%9C%E9%97%AA%E7%94%B5%E2%80%9D%E7%BA%A7%E8%88%B9%E5%9D%9E%E7%99%BB%E9%99%86%E8%88%B0%EF%BC%88TCD90%E5%9E%8B%EF%BC%89/15172067
“西北风”(Mistral)级两栖攻击舰／多用途两柄舰,<em>西北风级两栖攻击舰</em>,https://baike.baidu.com/item/%E8%A5%BF%E5%8C%97%E9%A3%8E%E7%BA%A7%E4%B8%A4%E6%A0%96%E6%94%BB%E5%87%BB%E8%88%B0/8329160
海神之子”(Albion)级船坞式两栖运输舰,<em>海神之子级船坞登陆舰</em>,/item/%E6%B5%B7%E7%A5%9E%E4%B9%8B%E5%AD%90%E7%BA%A7%E8%88%B9%E5%9D%9E%E7%99%BB%E9%99%86%E8%88%B0
“暴风”（Ouragan）级船坞登陆舰,法国,https://baike.baidu.com/item/%E6%B3%95%E5%9B%BD%E6%9A%B4%E9%A3%8E(Ouragan)%E7%BA%A7%E4%B8%A4%E6%A0%96%E8%88%B9%E5%9D%9E%E7%99%BB%E9%99%86%E8%88%B0/10696063
“坚韧”(Endurance)级船坞式两栖运输舰,<em>坚忍级</em>,/item/%E5%9D%9A%E5%BF%8D%E7%BA%A7%E5%9D%A6%E5%85%8B%E7%99%BB%E9%99%86%E8%88%B0
独岛级两栖攻击舰,<em>独岛号两栖攻击舰</em>,https://baike.baidu.com/item/%E7%8B%AC%E5%B2%9B%E5%8F%B7%E4%B8%A4%E6%A0%96%E6%94%BB%E5%87%BB%E8%88%B0/4357918
“黄蜂”级两栖攻击舰,<em>黄蜂级两栖攻击舰</em>,https://baike.baidu.com/item/%E9%BB%84%E8%9C%82%E7%BA%A7%E4%B8%A4%E6%A0%96%E6%94%BB%E5%87%BB%E8%88%B0/1015637
“大隅”(Osumi)级船坞式两栖登陆舰,<em>大隅级登陆舰</em>,https://baike.baidu.com/item/%E5%A4%A7%E9%9A%85%E7%BA%A7%E7%99%BB%E9%99%86%E8%88%B0/10292934
“奥斯汀”(Austin)级船坞式两栖运输舰,<em>奥斯汀级两栖船坞运输舰</em>,https://baike.baidu.com/item/%E5%A5%A5%E6%96%AF%E6%B1%80%E7%BA%A7%E4%B8%A4%E6%A0%96%E8%88%B9%E5%9D%9E%E8%BF%90%E8%BE%93%E8%88%B0/1300645
“圣·乔治奥”(San Giorgio)级船坞式两栖运输舰,“,/item/%E2%80%9C%E5%9C%A3%C2%B7%E4%B9%94%E6%B2%BB%E5%A5%A5%E2%80%9D%E7%BA%A7%E8%88%B9%E5%9D%9E%E5%BC%8F%E4%B8%A4%E6%A0%96%E8%BF%90%E8%BE%93%E8%88%B0
“惠德贝岛”(whidbeyIsland)级/“哈珀斯费里”级船坞登陆舰,<em>惠德贝岛级登陆舰</em>,https://baike.baidu.com/item/%E6%83%A0%E5%BE%B7%E8%B4%9D%E5%B2%9B%E7%BA%A7%E7%99%BB%E9%99%86%E8%88%B0/7557817
“蓝岭”级两栖指挥舰,<em>蓝岭号两栖指挥舰</em>,https://baike.baidu.com/item/%E8%93%9D%E5%B2%AD%E5%8F%B7%E4%B8%A4%E6%A0%96%E6%8C%87%E6%8C%A5%E8%88%B0/6686126
“鹿特丹/加里西亚”级两栖登陆舰,<em>鹿特丹级船坞登陆舰</em>,https://baike.baidu.com/item/%E9%B9%BF%E7%89%B9%E4%B8%B9%E7%BA%A7%E8%88%B9%E5%9D%9E%E7%99%BB%E9%99%86%E8%88%B0/1971645
“海洋”(0cean)级两栖攻击舰,<em>海洋级两栖攻击舰</em>,https://baike.baidu.com/item/%E6%B5%B7%E6%B4%8B%E7%BA%A7%E4%B8%A4%E6%A0%96%E6%94%BB%E5%87%BB%E8%88%B0/10313418
“塔拉瓦”级两栖攻击舰,“塔拉瓦”级两栖攻击舰,https://baike.baidu.com/item/%E2%80%9C%E5%A1%94%E6%8B%89%E7%93%A6%E2%80%9D%E7%BA%A7%E4%B8%A4%E6%A0%96%E6%94%BB%E5%87%BB%E8%88%B0
玉康级大型登陆舰,玉康级大型登陆舰,https://baike.baidu.com/item/%E7%8E%89%E5%BA%B7%E7%BA%A7%E5%A4%A7%E5%9E%8B%E7%99%BB%E9%99%86%E8%88%B0
“蟾蜍”级坦克登陆舰,<em>蟾蜍级登陆舰</em>,https://baike.baidu.com/item/%E8%9F%BE%E8%9C%8D%E7%BA%A7%E7%99%BB%E9%99%86%E8%88%B0/7557835
玉登级中型登陆舰,玉登级中型登陆舰,https://baike.baidu.com/item/%E7%8E%89%E7%99%BB%E7%BA%A7%E4%B8%AD%E5%9E%8B%E7%99%BB%E9%99%86%E8%88%B0
玉亭级大型登陆舰,<em>玉亭级</em>,https://baike.baidu.com/item/%E7%8E%89%E4%BA%AD%E7%BA%A7(072II)%E5%A4%A7%E5%9E%8B%E5%9D%A6%E5%85%8B%E7%99%BB%E9%99%86%E8%88%B0/2095055
玉连级（079型）改进型,<em>玉连级079</em>,https://baike.baidu.com/item/%E7%8E%89%E8%BF%9E%E7%BA%A7079/9260282
玉海中型登陆舰,玉海中型登陆舰,https://baike.baidu.com/item/%E7%8E%89%E6%B5%B7%E4%B8%AD%E5%9E%8B%E7%99%BB%E9%99%86%E8%88%B0
玉连级（079型）中型登陆舰,<em>玉连级中型登陆舰</em>,https://baike.baidu.com/item/%E7%8E%89%E8%BF%9E%E7%BA%A7%E4%B8%AD%E5%9E%8B%E7%99%BB%E9%99%86%E8%88%B0/7697917
昆仑山号船坞登陆舰（998）,<em>昆仑山号船坞登陆舰</em>,https://baike.baidu.com/item/%E6%98%86%E4%BB%91%E5%B1%B1%E5%8F%B7%E8%88%B9%E5%9D%9E%E7%99%BB%E9%99%86%E8%88%B0/296127
067型(玉南级)小型登陆艇,<em>玉南级</em>,https://baike.baidu.com/item/%E7%8E%89%E5%8D%97%E7%BA%A7%EF%BC%88067%E5%9E%8B%EF%BC%89%E5%B0%8F%E5%9E%8B%E7%99%BB%E9%99%86%E8%89%87/15219527
玉岛级中型登陆舰,玉岛级中型登陆舰,https://baike.baidu.com/item/%E7%8E%89%E5%B2%9B%E7%BA%A7%E4%B8%AD%E5%9E%8B%E7%99%BB%E9%99%86%E8%88%B0
072II（玉亭级）大型登陆舰,<em>玉亭级</em>,https://baike.baidu.com/item/%E7%8E%89%E4%BA%AD%E7%BA%A7(072II)%E5%A4%A7%E5%9E%8B%E5%9D%A6%E5%85%8B%E7%99%BB%E9%99%86%E8%88%B0/2095055
069型(玉清级)小型登陆艇,中国,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD069%E5%9E%8B%E7%99%BB%E9%99%86%E8%89%87/12775514
“美国”级两栖攻击舰1号舰(LHA6),<em>美国级两栖攻击舰</em>,/item/%E7%BE%8E%E5%9B%BD%E7%BA%A7%E4%B8%A4%E6%A0%96%E6%94%BB%E5%87%BB%E8%88%B0
271Ⅱ型中型登陆艇,<em>271Ⅱ型登陆艇</em>,/item/271%E2%85%A1%E5%9E%8B%E7%99%BB%E9%99%86%E8%89%87
073A型中型登陆舰,<em>073型中型登陆舰</em>,https://baike.baidu.com/item/073%E5%9E%8B%E4%B8%AD%E5%9E%8B%E7%99%BB%E9%99%86%E8%88%B0/3561164
074A型双体通用登陆艇,<em>074A型登陆艇</em>,/item/074A%E5%9E%8B%E7%99%BB%E9%99%86%E8%89%87
073ⅡY型登陆运输舰,<em>073ⅡY型登陆舰</em>,/item/073%E2%85%A1Y%E5%9E%8B%E7%99%BB%E9%99%86%E8%88%B0
072A型大型登陆舰,072A型大型登陆舰,https://baike.baidu.com/item/072A%E5%9E%8B%E5%A4%A7%E5%9E%8B%E7%99%BB%E9%99%86%E8%88%B0
722/722Ⅱ型气垫登陆艇,722/722Ⅱ型气垫登陆艇,https://baike.baidu.com/item/722/722%E2%85%A1%E5%9E%8B%E6%B0%94%E5%9E%AB%E7%99%BB%E9%99%86%E8%89%87
073型中型登陆舰,073型中型登陆舰,https://baike.baidu.com/item/073%E5%9E%8B%E4%B8%AD%E5%9E%8B%E7%99%BB%E9%99%86%E8%88%B0
胡安·卡洛斯一世号战略投射舰,<em>胡安·卡洛斯一世号战略</em>,https://baike.baidu.com/item/%E8%83%A1%E5%AE%89%C2%B7%E5%8D%A1%E6%B4%9B%E6%96%AF%E4%B8%80%E4%B8%96%E5%8F%B7%E6%88%98%E7%95%A5%E6%8A%95%E9%80%81%E8%88%B0/1243764
“凯旋”级弹道导弹核潜艇,“凯旋”级弹道导弹核潜艇,https://baike.baidu.com/item/%E2%80%9C%E5%87%AF%E6%97%8B%E2%80%9D%E7%BA%A7%E5%BC%B9%E9%81%93%E5%AF%BC%E5%BC%B9%E6%A0%B8%E6%BD%9C%E8%89%87
台风” (Typhoon)级(“鲨鱼”级，941型)弹道导弹核潜艇,<em>941型</em>,/item/941%E5%9E%8B%E6%88%98%E7%95%A5%E6%A0%B8%E6%BD%9C%E8%89%87
“特拉法尔加”（Trafalgar）级核动力攻击型潜艇,<em>特拉法尔加级攻击核潜艇</em>,https://baike.baidu.com/item/%E7%89%B9%E6%8B%89%E6%B3%95%E5%B0%94%E5%8A%A0%E7%BA%A7%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87/8935706
“前卫”级弹道导弹核潜艇,<em>前卫级</em>,/item/%E5%89%8D%E5%8D%AB%E7%BA%A7%E6%88%98%E7%95%A5%E6%A0%B8%E6%BD%9C%E8%89%87
“红宝石”(Rubis)级攻击型核潜艇,<em>红宝石级攻击核潜艇</em>,https://baike.baidu.com/item/%E7%BA%A2%E5%AE%9D%E7%9F%B3%E7%BA%A7%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87/4097703
“不屈”级弹道导弹核潜艇,“不屈”级弹道导弹核潜艇,https://baike.baidu.com/item/%E2%80%9C%E4%B8%8D%E5%B1%88%E2%80%9D%E7%BA%A7%E5%BC%B9%E9%81%93%E5%AF%BC%E5%BC%B9%E6%A0%B8%E6%BD%9C%E8%89%87
“机敏”(Astute)级核动力攻击型潜艇,<em>机敏级攻击核潜艇</em>,https://baike.baidu.com/item/%E6%9C%BA%E6%95%8F%E7%BA%A7%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87/2911410
“汉”级(091型)核动力攻击型潜艇,<em>091型攻击核潜艇</em>,/item/091%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87
“阿库拉”(Akula)I/Ⅱ级(“雪豹”级，971/971U型)核动力攻击型潜艇,<em>971型攻击核潜艇</em>,/item/971%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87
汉级（091型）长征5号（405）核动力攻击潜艇,战略,https://baike.baidu.com/item/%E6%88%98%E7%95%A5%E6%A0%B8%E6%BD%9C%E8%89%87/330260
“海狼”级,<em>海狼级</em>,https://baike.baidu.com/item/%E6%B5%B7%E7%8B%BC%E7%BA%A7%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87/10520704
093型商级攻击型核潜艇,<em>093型攻击核潜艇</em>,https://baike.baidu.com/item/093%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87/19296991
长征2号潜艇(402),<em>长征2号</em>,/item/%E9%95%BF%E5%BE%812%E5%8F%B7%E6%A0%B8%E6%BD%9C%E8%89%87
094级战略核潜艇,<em>094型战略核潜艇</em>,https://baike.baidu.com/item/094%E5%9E%8B%E6%88%98%E7%95%A5%E6%A0%B8%E6%BD%9C%E8%89%87/747912
汉级（091型）长征4号（404）核潜艇,<em>404(核潜艇</em>,https://baike.baidu.com/item/404/4953035
夏级（092型）长征6号（406）,<em>长征6号</em>,https://baike.baidu.com/item/%E9%95%BF%E5%BE%816%E5%8F%B7%E5%BC%B9%E9%81%93%E5%AF%BC%E5%BC%B9%E6%A0%B8%E6%BD%9C%E8%89%87/7889430
092夏级战略导弹核潜艇,<em>092</em>,/item/092%E5%9E%8B%E6%88%98%E7%95%A5%E6%A0%B8%E6%BD%9C%E8%89%87
“洛杉矶”（LosAngeles）级核动力攻击型潜艇,<em>洛杉矶级攻击核潜艇</em>,https://baike.baidu.com/item/%E6%B4%9B%E6%9D%89%E7%9F%B6%E7%BA%A7%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87/8442982
汉级（091型）长征3号（403）潜艇,<em>长征三号</em>,https://baike.baidu.com/item/%E9%95%BF%E5%BE%81%E4%B8%89%E5%8F%B7%E6%A0%B8%E5%8A%A8%E5%8A%9B%E6%BD%9C%E8%89%87/5747814
“俄亥俄”级核潜艇,“俄亥俄”级核潜艇,https://baike.baidu.com/item/%E2%80%9C%E4%BF%84%E4%BA%A5%E4%BF%84%E2%80%9D%E7%BA%A7%E6%A0%B8%E6%BD%9C%E8%89%87
“弗吉尼亚”级核动力攻击型潜艇,<em>弗吉尼亚级攻击核潜艇</em>,https://baike.baidu.com/item/%E5%BC%97%E5%90%89%E5%B0%BC%E4%BA%9A%E7%BA%A7%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87/6111163
汉级（091型）长征1号（401）潜艇,<em>长征1号</em>,/item/%E9%95%BF%E5%BE%811%E5%8F%B7%E6%A0%B8%E6%BD%9C%E8%89%87
705型/阿尔法级(A级) ,<em>705型</em>,/item/705%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87
667型/杨基级（Y级）,<em>667型</em>,/item/667%E5%9E%8B%E6%88%98%E7%95%A5%E6%A0%B8%E6%BD%9C%E8%89%87
凯旋级核潜艇,凯旋级核潜艇,https://baike.baidu.com/item/%E5%87%AF%E6%97%8B%E7%BA%A7%E6%A0%B8%E6%BD%9C%E8%89%87
梭鱼级潜艇,梭鱼级潜艇,https://baike.baidu.com/item/%E6%A2%AD%E9%B1%BC%E7%BA%A7%E6%BD%9C%E8%89%87
667型/德尔塔级(D级)核潜艇 ,<em>667型</em>,/item/667%E5%9E%8B%E6%88%98%E7%95%A5%E6%A0%B8%E6%BD%9C%E8%89%87
671型/维克托级（V级）,<em>671型</em>,/item/671%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87
661型/帕帕级（P级） ,<em>661型</em>,/item/661%E5%9E%8B%E5%B7%A1%E8%88%AA%E5%AF%BC%E5%BC%B9%E6%A0%B8%E6%BD%9C%E8%89%87
决心级/Resolution核潜艇,<em>决心级</em>,/item/%E5%86%B3%E5%BF%83%E7%BA%A7%E6%88%98%E7%95%A5%E6%A0%B8%E6%BD%9C%E8%89%87
670型/查理级（C级）,<em>670型</em>,/item/670%E5%9E%8B%E5%B7%A1%E8%88%AA%E5%AF%BC%E5%BC%B9%E6%A0%B8%E6%BD%9C%E8%89%87
971型/阿库拉级（AK级）核潜艇,<em>971型</em>,/item/971%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87
685型/麦克级(M级),<em>685型</em>,/item/685%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87
885型/亚森级 核潜艇,<em>885型</em>,/item/885%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87
库尔斯克号核潜艇,库尔斯克号核潜艇,https://baike.baidu.com/item/%E5%BA%93%E5%B0%94%E6%96%AF%E5%85%8B%E5%8F%B7%E6%A0%B8%E6%BD%9C%E8%89%87
945型/梭鱼/S级核潜艇,<em>945型</em>,/item/945%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87
快速级攻击核潜艇,快速级攻击核潜艇,https://baike.baidu.com/item/%E5%BF%AB%E9%80%9F%E7%BA%A7%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87
949型/花岗岩/奥斯卡级核潜艇,<em>949型</em>,/item/949%E5%9E%8B%E5%B7%A1%E8%88%AA%E5%AF%BC%E5%BC%B9%E6%A0%B8%E6%BD%9C%E8%89%87
658型/旅馆级(H级),<em>658型/旅馆级</em>,/item/658%E5%9E%8B%2F%E6%97%85%E9%A6%86%E7%BA%A7
941型/阿库拉级/台风级核潜艇,<em>941型</em>,/item/941%E5%9E%8B%E6%88%98%E7%95%A5%E6%A0%B8%E6%BD%9C%E8%89%87
659/675型/回声级(E级) ,<em>659型</em>,/item/659%E5%9E%8B%E5%B7%A1%E8%88%AA%E5%AF%BC%E5%BC%B9%E6%A0%B8%E6%BD%9C%E8%89%87
039型“宋”级潜艇,<em>宋级</em>,https://baike.baidu.com/item/%E5%AE%8B%E7%BA%A7(039)%E5%B8%B8%E8%A7%84%E6%BD%9C%E8%89%87/15158039
214级常规攻击型潜艇,<em>214型潜艇</em>,https://baike.baidu.com/item/214%E5%9E%8B%E6%BD%9C%E8%89%87/12788736
212A级常规攻击型潜艇,<em>212型潜艇</em>,https://baike.baidu.com/item/212%E5%9E%8B%E6%BD%9C%E8%89%87/12643770
209级潜艇,209级潜艇,https://baike.baidu.com/item/209%E7%BA%A7%E6%BD%9C%E8%89%87
206A级常规攻击型潜艇,<em>206型潜艇</em>,https://baike.baidu.com/item/206%E5%9E%8B%E6%BD%9C%E8%89%87/7405920
“基洛”级常规潜艇,“基洛”级常规潜艇,https://baike.baidu.com/item/%E2%80%9C%E5%9F%BA%E6%B4%9B%E2%80%9D%E7%BA%A7%E5%B8%B8%E8%A7%84%E6%BD%9C%E8%89%87
“元”级（041型）常规攻击型潜艇,<em>元级潜艇</em>,https://baike.baidu.com/item/%E5%85%83%E7%BA%A7%E6%BD%9C%E8%89%87/10798356
“阿戈斯塔”级常规动力潜艇,“阿戈斯塔”级常规动力潜艇,https://baike.baidu.com/item/%E2%80%9C%E9%98%BF%E6%88%88%E6%96%AF%E5%A1%94%E2%80%9D%E7%BA%A7%E5%B8%B8%E8%A7%84%E5%8A%A8%E5%8A%9B%E6%BD%9C%E8%89%87
“柯林斯”级常规潜艇,<em>柯林斯级潜艇</em>,https://baike.baidu.com/item/%E6%9F%AF%E6%9E%97%E6%96%AF%E7%BA%A7%E6%BD%9C%E8%89%87/6275525
“维多利亚”级常规攻击型潜艇,T,https://baike.baidu.com/item/T%E7%BA%A7%E5%B8%B8%E8%A7%84%E5%8A%A8%E5%8A%9B%E6%94%BB%E5%87%BB%E5%9E%8B%E6%BD%9C%E8%89%87/8609140
“天蝎座”级常规攻击性潜艇,“,https://baike.baidu.com/item/%E2%80%9C%E5%A4%A9%E8%9D%8E%E2%80%9D%E5%8F%B7%E6%A0%B8%E6%BD%9C%E8%89%87/6737727
SS-793/海龙号,<em>SS-793</em>,/item/SS-793
“海豚”级常规攻击型潜艇,<em>海豚级常规潜艇</em>,https://baike.baidu.com/item/%E6%B5%B7%E8%B1%9A%E7%BA%A7%E5%B8%B8%E8%A7%84%E6%BD%9C%E8%89%87/10738986
“桂树神”（Daphné）级（“汉果”级，“青花鱼”级，“海豚”级）常规攻击型潜艇,<em>桂树神级潜艇</em>,https://baike.baidu.com/item/%E6%A1%82%E6%A0%91%E7%A5%9E%E7%BA%A7%E6%BD%9C%E8%89%87/7405633
“哥特兰” (Gotland)级(A 19)常规攻击型潜艇,<em>哥特兰级潜艇</em>,https://baike.baidu.com/item/%E5%93%A5%E7%89%B9%E5%85%B0%E7%BA%A7%E6%BD%9C%E8%89%87/10738896
乌拉(Ula)级常规攻击型潜艇,<em>乌拉级潜艇</em>,https://baike.baidu.com/item/%E4%B9%8C%E6%8B%89%E7%BA%A7%E6%BD%9C%E8%89%87/12777415
“春潮”(Harushio)级常规攻击型潜艇,<em>春潮级潜艇</em>,https://baike.baidu.com/item/%E6%98%A5%E6%BD%AE%E7%BA%A7%E6%BD%9C%E8%89%87/7627838
“亲潮”（Oyashio）级常规攻击型潜艇,<em>亲潮级潜艇</em>,https://baike.baidu.com/item/%E4%BA%B2%E6%BD%AE%E7%BA%A7%E6%BD%9C%E8%89%87/2878413
“海象”(Walrus)级常规攻击型潜艇,<em>海象级潜艇</em>,https://baike.baidu.com/item/%E6%B5%B7%E8%B1%A1%E7%BA%A7%E6%BD%9C%E8%89%87/2020389
“夕潮”（Yuushio） 级常规动力潜艇,汐,https://baike.baidu.com/item/%E6%B1%90%E6%BD%AE%E7%BA%A7%E6%BD%9C%E8%89%87/7774323
“海蛇”(Sjoormen)级(A 12)常规攻击型潜艇,<em>海蛇级潜艇</em>,/item/%E6%B5%B7%E8%9B%87%E7%BA%A7%E6%BD%9C%E8%89%87
“敏捷”（Swiftsure）级核动力攻击型潜艇,快速级,https://baike.baidu.com/item/%E5%BF%AB%E9%80%9F%E7%BA%A7%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87/8935683
“萨乌罗”级常规攻击型潜艇,<em>萨乌罗级潜艇</em>,/item/%E8%90%A8%E4%B9%8C%E7%BD%97%E7%BA%A7%E6%BD%9C%E8%89%87
033型（R级）常规攻击潜艇,<em>033型潜艇</em>,https://baike.baidu.com/item/033%E5%9E%8B%E6%BD%9C%E8%89%87/15278969
小型潜艇,小型潜艇,https://baike.baidu.com/item/%E5%B0%8F%E5%9E%8B%E6%BD%9C%E8%89%87
“卡克拉”（209）级潜艇（SSK）,<em>卡克拉级</em>,/item/%E5%8D%A1%E5%85%8B%E6%8B%89%E7%BA%A7%E5%B8%B8%E8%A7%84%E5%8A%A8%E5%8A%9B%E6%BD%9C%E8%89%87
031型（G级）常规动力导弹潜艇,<em>G级常规动力</em>,https://baike.baidu.com/item/G%E7%BA%A7%E5%B8%B8%E8%A7%84%E5%8A%A8%E5%8A%9B%E5%BC%B9%E9%81%93%E5%AF%BC%E5%BC%B9%E6%BD%9C%E8%89%87/10522724
030型（W级）常规动力攻击潜艇,705,/item/705%E5%9E%8B%E6%94%BB%E5%87%BB%E6%A0%B8%E6%BD%9C%E8%89%87
035改进型明级潜艇,<em>035型潜艇</em>,/item/035%E5%9E%8B%E6%BD%9C%E8%89%87
342号常规动力攻击潜艇,密涅瓦,/item/%E5%AF%86%E6%B6%85%E7%93%A6%E5%8F%B7%E5%B8%B8%E8%A7%84%E5%8A%A8%E5%8A%9B%E6%BD%9C%E8%89%87
310号常规动力攻击潜艇,6603型,https://baike.baidu.com/item/6603%E5%9E%8B%E5%B8%B8%E8%A7%84%E5%8A%A8%E5%8A%9B%E6%94%BB%E5%87%BB%E6%BD%9C%E8%89%87/1130145
“裕古”和P-4级小型潜艇,朝鲜山高级,https://baike.baidu.com/item/%E6%9C%9D%E9%B2%9C%E5%B1%B1%E9%AB%98%E7%BA%A7%E5%B0%8F%E5%9E%8B%E6%BD%9C%E8%89%87/2272575
309号常规动力攻击潜艇,远征9,/item/%E8%BF%9C%E5%BE%819%E5%8F%B7%E6%BD%9C%E8%89%87
基洛级（877EKM/636/636M型）364号常规潜艇,<em>877/636</em>,https://baike.baidu.com/item/877%2F636Kyloclass%E5%9F%BA%E6%B4%9B%22%E7%BA%A7%E5%B8%B8%E8%A7%84%E6%BD%9C%E8%89%87/15104293
远征18号（318）常规动力攻击潜艇,<em>远征18号潜艇</em>,/item/%E8%BF%9C%E5%BE%8118%E5%8F%B7%E6%BD%9C%E8%89%87
远征17号（317）常规动力攻击潜艇,<em>远征17号潜艇</em>,/item/%E8%BF%9C%E5%BE%8117%E5%8F%B7%E6%BD%9C%E8%89%87
远征16号（316）攻击潜艇,<em>远征16号潜艇</em>,/item/%E8%BF%9C%E5%BE%8116%E5%8F%B7%E6%BD%9C%E8%89%87
361号常规动力攻击潜艇,<em>361号潜艇</em>,https://baike.baidu.com/item/361%E5%8F%B7%E6%BD%9C%E8%89%87%E4%BA%8B%E6%95%85/12788809
（039A/039B型）330号核潜艇,<em>039型潜艇</em>,/item/039%E5%9E%8B%E6%BD%9C%E8%89%87
远征23号（323）常规攻击潜艇,<em>远征23号潜艇</em>,/item/%E8%BF%9C%E5%BE%8123%E5%8F%B7%E6%BD%9C%E8%89%87
远征21号（321）常规动力攻击潜艇,<em>远征21号潜艇</em>,/item/%E8%BF%9C%E5%BE%8121%E5%8F%B7%E6%BD%9C%E8%89%87
远征14号（314）常规攻击潜艇,<em>远征14号潜艇</em>,/item/%E8%BF%9C%E5%BE%8114%E5%8F%B7%E6%BD%9C%E8%89%87
基洛级（877EKM/636/636M型）365号常规潜艇,<em>877/636</em>,https://baike.baidu.com/item/877%2F636Kyloclass%E5%9F%BA%E6%B4%9B%22%E7%BA%A7%E5%B8%B8%E8%A7%84%E6%BD%9C%E8%89%87/15104293
远征28号常规攻击潜艇(328),<em>远征28号</em>,/item/%E8%BF%9C%E5%BE%8128%E5%8F%B7
远征22号（322）,<em>远征22号</em>,/item/%E8%BF%9C%E5%BE%8122%E5%8F%B7%E6%BD%9C%E8%89%87
远征20号（320）常规动力攻击潜艇,<em>远征20号潜艇</em>,/item/%E8%BF%9C%E5%BE%8120%E5%8F%B7%E6%BD%9C%E8%89%87
