5cc930c4831b973d657f10aa,波音B-9单翼轰炸机
5cc930c4831b973d657f10ab,B/RB-47“同温层喷射”
5cc930c4831b973d657f10ac,西飞轰-6中型轰炸机
5cc930c5831b973d657f10ad,TBY/TBU“海狼”
5cc930c5831b973d657f10ae,F8F“熊猫”战斗轰炸机
5cc930c5831b973d657f10af,SBD“无畏式”
5cc930c5831b973d657f10b0,图-160“海盗旗” 远程轰炸机
5cc930c5831b973d657f10b1,“堪培拉” 轰炸机/入侵飞机/侦察机
5cc930c6831b973d657f10b2,PB4Y-2“私掠船”
5cc930c6831b973d657f10b3,B-32“统治者”
5cc930c6831b973d657f10b4,F/FB/EF-111战斗轰炸机
5cc930c6831b973d657f10b5,B-45“龙卷风”
5cc930c6831b973d657f10b6,B-57“堪培拉”
5cc930c6831b973d657f10b7,B-2“幽灵” 战略轰炸机
5cc930c6831b973d657f10b8,SB2C“地狱俯冲者”
5cc930c6831b973d657f10b9,B-24“解放者”
5cc930c6831b973d657f10ba,B-26/JM“劫掠者”
5cc930c7831b973d657f10bb,B/KB-50“超级堡垒”
5cc930c7831b973d657f10bc,TBF/TBM“复仇者”
5cc930c7831b973d657f10bd,BTD “毁灭者”
5cc930c7831b973d657f10be,PBM“水手”
5cc930c7831b973d657f10bf,B-34/37和PV“文图拉”/“捕鲸叉” 
5cc930c7831b973d657f10c0,A/B-26/JD“入侵者”
5cc930c7831b973d657f10c1,B-25/PBJ“米切尔”
5cc930c8831b973d657f10c2,B-1B“枪骑兵”
5cc930c8831b973d657f10c3,A-20“浩劫”
5cc930c8831b973d657f10c4,SBU
5cc930c8831b973d657f10c5,SB2U“辩护者”
5cc930c8831b973d657f10c6,B-36“和平卫士”
5cc930c9831b973d657f10c7,马丁BM
5cc930c9831b973d657f10c8,B-58“盗贼”
5cc930c9831b973d657f10c9,B-10/12/14
5cc930c9831b973d657f10ca,B-66“破坏者”
5cc930c9831b973d657f10cb,B-23“龙”
5cc930c9831b973d657f10cc,诺思罗普BT
5cc930c9831b973d657f10cd,凯斯通轻型轰炸机系列
5cc930c9831b973d657f10ce,A-31/35“复仇者”
5cc930ca831b973d657f10cf,MB-2/NBS-1
5cc930ca831b973d657f10d0,F-51D“野马”MK2 
